SAnorm_score,stars
6.333333333333333,4
8.25,5
7.0710678118654755,2
0.7745966692414834,1
-1.5491933384829668,2
2.4961508830135313,1
0.7071067811865475,5
2.9068883707497264,2
3.061862178478973,3
-3.624412178045377,2
3.0,4
0.0,2
7.333333333333333,5
-0.9045340337332909,3
1.1094003924504583,4
3.8890872965260113,4
-0.7302967433402214,1
1.7677669529663687,2
2.82842712474619,2
3.2071349029490928,3
-0.4472135954999579,4
3.6742346141747673,5
0.5163977794943222,1
5.196152422706632,3
-0.35355339059327373,1
2.0207259421636903,3
1.1338934190276817,2
1.6035674514745464,2
6.7082039324993685,4
-0.4472135954999579,3
2.8577380332470415,5
2.342606428329091,3
2.041241452319315,3
0.0,3
2.4748737341529163,2
6.7082039324993685,4
4.79583152331272,3
4.47213595499958,3
0.0,3
4.618802153517007,5
4.221158824088691,4
4.898979485566357,3
4.0,4
0.31622776601683794,2
0.8528028654224417,1
4.522670168666455,3
3.474396144861517,4
6.3790522565901355,5
-6.75,2
4.543441112511214,2
5.491251783869154,2
7.155417527999327,4
5.813776741499453,4
4.242640687119285,4
3.464101615137755,5
3.395498750508662,3
4.5,5
6.666666666666667,5
3.624412178045377,5
0.0,2
2.6832815729997477,5
4.08248290463863,2
-1.5811388300841895,2
1.1785113019775793,2
3.8890872965260113,4
-0.9045340337332909,1
6.931810730249348,3
7.273238618387272,4
2.773500981126146,4
0.7071067811865475,3
4.898979485566357,5
0.23570226039551587,1
2.8577380332470415,3
5.0,5
7.276068751089989,4
5.938574464184706,4
3.478505426185217,4
3.0,5
1.386750490563073,2
2.794782784191074,1
5.612486080160912,4
2.3570226039551585,3
7.505553499465135,3
1.7320508075688774,4
-0.35355339059327373,3
4.949747468305833,2
5.196152422706632,4
5.547001962252292,4
2.4053511772118195,2
8.538149682454623,4
5.196152422706632,3
7.53778361444409,4
3.5777087639996634,4
1.3416407864998738,3
4.041451884327381,4
0.7071067811865475,2
3.5355339059327373,3
4.041451884327381,4
1.3416407864998738,3
5.196152422706632,5
4.618802153517007,4
4.4907311951024935,4
0.5,3
3.181980515339464,3
2.23606797749979,4
4.041451884327381,4
5.0,4
3.5,4
1.7888543819998317,4
4.5,4
2.1213203435596424,1
1.414213562373095,4
2.3094010767585034,4
-1.1547005383792517,4
3.0,4
5.0,4
4.919349550499537,4
-3.0,4
6.260990336999411,5
6.531972647421809,4
3.2659863237109046,4
4.242640687119285,3
3.0,3
4.535573676110727,3
6.7082039324993685,4
3.5355339059327373,5
6.0,4
-0.9486832980505138,3
3.5355339059327373,3
1.9414506867883021,4
1.7888543819998317,3
2.23606797749979,4
0.3779644730092272,3
2.82842712474619,3
5.0,4
0.0,3
4.4907311951024935,2
0.0,4
3.401680257083045,3
0.3779644730092272,3
3.1304951684997055,3
2.3094010767585034,2
3.0237157840738176,4
0.0,2
6.333333333333333,4
2.1213203435596424,4
5.692099788303082,4
2.3094010767585034,2
4.333333333333333,4
1.0,5
3.0,2
4.5,5
6.531972647421809,5
4.618802153517007,5
4.714951667914447,4
-1.1470786693528088,1
5.65685424949238,5
4.913538149119954,5
3.6181361349331636,3
3.8805700005813275,5
3.771236166328254,3
6.931810730249348,4
5.366563145999495,3
3.3333333333333335,2
1.7888543819998317,5
3.2659863237109046,3
4.898979485566357,5
7.229568912920511,4
2.6678918753996625,2
3.779644730092272,3
4.131182235954578,3
3.6181361349331636,5
6.0,3
4.5,5
5.65685424949238,4
6.531972647421809,4
7.273238618387272,4
3.6181361349331636,3
8.320502943378438,4
3.8829013735766043,4
5.125692857821981,5
5.0,4
4.898979485566357,3
6.3508529610858835,5
3.127716210856122,3
-0.5773502691896258,2
6.599663291074444,3
7.071067811865475,4
7.666666666666667,4
3.6742346141747673,1
-1.4907119849998598,1
1.2060453783110545,3
4.47213595499958,3
6.957010852370434,3
3.75,4
4.5,5
4.522670168666455,4
6.047431568147635,3
1.7888543819998317,3
2.6726124191242437,3
3.0,5
4.389381125701739,1
3.5355339059327373,5
5.666666666666667,3
9.354143466934854,5
10.42572070285374,5
6.047431568147635,4
5.669467095138408,4
3.181980515339464,4
1.3333333333333333,2
3.1304951684997055,5
0.8944271909999159,4
8.249579113843055,5
4.041451884327381,5
3.464101615137755,4
0.0,2
4.919349550499537,5
-0.5773502691896258,1
5.303300858899106,5
3.9196474795109273,4
3.5447450389702713,2
5.4272042023997455,5
8.9489291724392,5
4.041451884327381,5
0.8944271909999159,2
6.331738236133036,4
-3.162277660168379,2
6.934760925288564,4
6.640783086353596,4
5.773502691896258,4
4.0,5
2.6457513110645903,5
2.82842712474619,4
2.0,4
1.6329931618554523,4
3.8890872965260113,5
-2.0,2
7.905694150420948,5
3.2659863237109046,5
0.7559289460184544,4
0.4472135954999579,4
5.059644256269407,5
3.0,4
3.474396144861517,3
6.940220937885672,4
1.5118578920369088,4
4.5,5
7.181324987175317,5
5.0,5
1.7677669529663687,1
-1.507556722888818,2
6.639528095680697,5
4.919349550499537,4
3.464101615137755,4
5.4272042023997455,3
2.121320343559643,1
5.30722777603022,3
2.5,5
5.687367919007337,3
5.2915026221291805,2
0.0,3
8.131727983645296,5
3.0,5
3.5355339059327373,4
-2.0,3
-0.2773500981126146,4
0.22941573387056174,3
4.437601569801833,2
5.692099788303082,5
2.8577380332470415,5
4.242640687119285,4
7.518604376126322,5
8.520563361656317,5
8.442317648177381,5
6.331738236133036,4
4.919349550499537,4
5.30722777603022,5
3.0,5
4.330127018922194,4
-2.8577380332470415,1
1.75,3
0.48507125007266594,1
2.138089935299395,3
3.927922024247863,4
0.0,5
3.9196474795109273,3
1.7677669529663687,4
3.5355339059327373,4
11.667261889578034,4
3.333974297349129,4
-3.1235807588017885,1
2.23606797749979,3
5.744562646538029,2
6.672461249826393,4
6.063390625908324,4
4.4907311951024935,4
8.720983634634086,4
9.260129588726066,4
3.333974297349129,2
5.422176684690384,3
6.688444820557844,5
1.0327955589886444,1
6.454972243679028,4
8.946933499675689,4
10.0,4
6.992342750670703,5
7.602631123499284,3
6.047431568147635,4
8.693182879212225,3
8.292279828967711,5
6.9829724875517565,4
1.25,4
8.620573398230869,4
4.51848057057532,3
8.549090976340066,5
9.369164850721754,5
1.9188064472004938,3
2.886751345948129,3
6.5,4
3.5355339059327373,3
7.637626158259733,5
5.196152422706632,3
6.305926250944657,4
7.6,5
5.669467095138408,3
5.125692857821981,4
7.778174593052023,5
4.37880269519857,4
4.333333333333333,3
7.0,3
10.23750221552617,4
8.442317648177381,4
6.196773353931867,4
7.715033320111767,4
4.131182235954578,3
6.047431568147635,4
4.437601569801833,4
3.8376128944009875,2
2.5298221281347035,4
6.037383539249432,4
8.580986734247602,5
6.5,5
5.9196002117260145,4
3.3362306249131963,3
2.25,4
2.1908902300206643,2
6.645396174990672,3
3.65655170486763,3
5.666666666666667,5
4.543441112511214,5
2.82842712474619,3
2.5,3
2.23606797749979,3
7.273238618387272,5
6.0,5
5.813776741499453,4
4.535573676110727,5
5.879747322073337,5
4.949747468305833,5
3.478505426185217,3
1.6329931618554523,2
3.779644730092272,2
2.3094010767585034,5
0.9486832980505138,4
4.157609203101499,4
-0.5,4
2.0,4
5.5,5
6.666666666666667,5
3.1304951684997055,4
2.6832815729997477,5
3.3333333333333335,5
0.0,4
0.5,2
5.2915026221291805,5
3.3565855667130946,5
4.024922359499621,5
5.484827557301445,3
4.160251471689219,4
2.6457513110645903,5
4.0,3
1.6666666666666667,2
4.330127018922194,5
2.846049894151541,5
5.4272042023997455,5
4.666666666666667,5
4.907477288111819,5
4.743416490252569,4
6.666666666666667,5
4.08248290463863,4
1.7320508075688774,4
4.221158824088691,3
4.522670168666455,3
2.5,5
5.366563145999495,3
4.4907311951024935,5
6.3508529610858835,5
4.08248290463863,5
4.08248290463863,3
2.0,3
1.2247448713915892,5
4.330127018922194,5
2.3094010767585034,1
3.464101615137755,2
2.82842712474619,3
3.779644730092272,5
-0.7071067811865475,2
1.0,2
5.0,5
7.071067811865475,5
5.30722777603022,5
9.0,5
4.041451884327381,4
1.5118578920369088,2
3.0,2
3.0,5
6.666666666666667,5
5.5,5
4.913538149119954,5
1.3093073414159544,2
5.813776741499453,4
4.5,5
6.047431568147635,4
3.5355339059327373,5
6.940220937885672,4
5.728715546977509,5
4.919349550499537,5
7.937253933193771,5
7.181324987175317,5
0.22360679774997896,2
2.886751345948129,5
-3.0,1
4.907477288111819,3
3.6742346141747673,2
3.0,5
6.0,5
6.333333333333333,4
3.0,5
3.5,3
6.531972647421809,5
4.5,4
-1.6329931618554523,2
0.4082482904638631,1
3.1304951684997055,5
7.518604376126322,3
2.82842712474619,5
7.181324987175317,5
4.919349550499537,5
3.779644730092272,5
3.6666666666666665,1
-1.7677669529663687,1
3.5355339059327373,5
2.0,4
-1.1338934190276817,5
4.0,5
6.3508529610858835,4
4.041451884327381,5
5.5,5
2.412090756622109,4
7.559289460184544,4
5.366563145999495,4
9.486832980505138,5
5.0,5
-0.30151134457776363,2
3.401680257083045,4
3.779644730092272,3
5.2915026221291805,4
4.618802153517007,4
0.7071067811865475,5
4.714951667914447,3
4.913538149119954,5
3.0,5
0.0,5
-3.5355339059327373,1
5.0,5
6.7082039324993685,5
3.1304951684997055,3
1.5811388300841895,3
5.125692857821981,4
1.1338934190276817,3
3.401680257083045,4
5.125692857821981,4
7.666666666666667,5
6.00832755431992,5
7.826237921249263,5
4.333333333333333,4
4.5,4
2.041241452319315,5
5.125692857821981,4
6.790997501017324,4
1.7320508075688774,4
4.666666666666667,3
7.333333333333333,5
5.892556509887896,2
5.093248125762992,4
6.047431568147635,4
4.08248290463863,3
4.157609203101499,4
4.427188724235731,5
7.905694150420948,4
8.741229370580028,5
2.82842712474619,4
4.824181513244218,5
1.0,3
11.547005383792515,5
5.30722777603022,5
5.30722777603022,5
3.5355339059327373,5
10.166666666666666,5
4.47213595499958,3
4.041451884327381,4
6.3508529610858835,4
4.47213595499958,3
5.484827557301445,5
3.0,3
4.0,3
4.157609203101499,4
2.1105794120443453,3
2.3333333333333335,5
6.948792289723034,3
4.824181513244218,5
5.669467095138408,5
3.464101615137755,5
6.6332495807108,4
8.497058314499201,5
3.5777087639996634,5
3.401680257083045,4
7.5,5
4.024922359499621,5
3.6666666666666665,4
6.363961030678928,4
4.024922359499621,4
3.5,5
4.949747468305833,4
6.425396041156863,5
4.242640687119285,4
9.593834825900782,5
4.898979485566357,5
6.047431568147635,5
6.123724356957946,4
9.814954576223638,5
5.484827557301445,5
2.82842712474619,5
4.123105625617661,4
7.424621202458749,5
5.303300858899106,4
6.7082039324993685,5
9.55335892064496,5
10.606601717798213,5
10.25,5
4.478342947514801,3
8.55235974119758,5
5.879747322073337,3
1.1547005383792517,3
11.565548182507596,5
8.371578903249574,4
7.5,4
9.984603532054125,5
2.2135943621178655,2
9.75,5
7.216053531635459,4
7.071067811865475,3
8.0,4
6.666666666666667,5
5.3452248382484875,4
9.888665950759702,5
6.3508529610858835,3
6.882472016116853,4
1.3416407864998738,3
6.599663291074444,2
11.25,5
9.406045088693032,5
5.30722777603022,4
11.547005383792515,5
-3.9444674582777033,1
11.517720900284141,5
9.698686309445845,3
6.97137002317335,3
2.82842712474619,3
10.256240841091643,4
4.810702354423639,3
5.820855000871991,3
8.87796045374059,2
6.639528095680697,4
7.273238618387272,5
3.9000674757995495,3
4.618802153517007,4
5.484827557301445,2
7.3484692283495345,3
8.262364471909155,5
11.885321601253262,5
5.612486080160912,5
6.4,2
10.119288512538814,5
7.518604376126322,4
7.7658027471532085,4
5.3452248382484875,2
8.285098499285157,3
5.715476066494083,3
6.423640548375729,2
5.2915026221291805,4
6.65640235470275,5
8.9489291724392,5
3.3333333333333335,3
6.65640235470275,4
-0.8017837257372732,1
6.957010852370434,4
4.157609203101499,4
4.1461399144838555,3
10.969655114602888,5
10.446835101424911,5
9.03696114115064,5
3.5777087639996634,2
9.656157585206698,4
9.811557810392122,4
7.75,3
6.957010852370434,2
7.839294959021855,4
10.370899457402698,5
13.471506281091267,5
9.811557810392122,5
9.03696114115064,4
7.715033320111767,4
6.333333333333333,2
10.5,5
8.442317648177381,5
8.778762251403478,5
6.65640235470275,5
2.5,3
4.242640687119285,3
3.6147844564602556,2
0.1889822365046136,2
4.024922359499621,4
3.464101615137755,2
0.5,4
0.8660254037844387,2
6.00832755431992,4
4.949747468305833,2
1.5,3
2.5298221281347035,4
6.00832755431992,5
3.162277660168379,3
5.0,5
7.4524131352509935,5
2.82842712474619,1
3.0237157840738176,3
6.957010852370434,5
3.8890872965260113,4
5.892556509887896,2
5.692099788303082,3
3.0,4
6.0,4
-1.5118578920369088,2
-0.917662935482247,1
5.813776741499453,4
7.3484692283495345,4
6.80336051416609,4
1.1338934190276817,4
6.717514421272201,4
1.9402850002906638,2
-4.157609203101499,1
5.666666666666667,4
4.949747468305833,3
6.363961030678928,5
6.425396041156863,4
1.3416407864998738,2
1.5,4
-5.484827557301445,2
5.938574464184706,1
4.596194077712559,4
6.7082039324993685,4
5.773502691896258,5
8.94427190999916,5
2.3094010767585034,3
8.573214099741124,4
7.518604376126322,5
5.366563145999495,1
6.0,4
4.242640687119285,4
6.010407640085654,4
-0.6666666666666666,2
10.0,4
4.08248290463863,5
6.425396041156863,5
7.839294959021855,5
8.371578903249574,3
8.315218406202998,4
2.5,4
8.9489291724392,5
6.331738236133036,4
3.2659863237109046,4
6.010407640085654,4
1.1547005383792517,2
4.618802153517007,5
2.3094010767585034,4
3.5355339059327373,4
3.464101615137755,5
2.23606797749979,3
3.0,3
2.3094010767585034,5
3.5,3
2.886751345948129,4
6.640783086353596,4
3.1304951684997055,3
4.024922359499621,5
-2.0,5
3.2659863237109046,2
4.08248290463863,3
5.773502691896258,4
0.0,5
7.3484692283495345,5
3.464101615137755,5
4.041451884327381,5
6.934760925288564,4
1.1547005383792517,5
3.5355339059327373,5
5.30722777603022,4
1.7320508075688774,4
2.0,3
2.3333333333333335,4
2.0,4
0.0,2
1.0,5
4.041451884327381,5
-2.0,3
-2.82842712474619,3
2.6666666666666665,5
2.0,3
2.82842712474619,4
4.0,1
2.23606797749979,4
2.82842712474619,4
4.242640687119285,3
1.1338934190276817,1
-2.1213203435596424,1
2.886751345948129,4
4.913538149119954,4
2.1213203435596424,2
6.717514421272201,4
4.041451884327381,5
5.366563145999495,2
2.3094010767585034,5
6.260990336999411,5
4.898979485566357,5
2.23606797749979,4
-1.414213562373095,3
3.0,5
4.618802153517007,5
5.813776741499453,4
7.181324987175317,5
3.5355339059327373,5
2.6832815729997477,4
-0.3333333333333333,1
-0.7071067811865475,4
0.0,4
4.5,3
3.5355339059327373,5
7.7781745930520225,5
3.5,5
4.618802153517007,4
0.0,3
1.0,3
6.425396041156863,5
4.041451884327381,4
0.0,3
2.0,5
5.813776741499453,3
3.779644730092272,4
3.0,5
1.7888543819998317,3
4.5,4
5.5,5
2.0,2
5.0,5
3.0,5
4.041451884327381,4
5.366563145999495,4
5.0,5
3.0,4
1.414213562373095,4
5.30722777603022,5
5.5,4
-1.6329931618554523,2
1.414213562373095,4
5.0,4
3.0,3
2.0,3
4.242640687119285,4
4.041451884327381,4
2.2188007849009166,4
4.0,2
-4.5,1
3.7527767497325675,1
2.75,4
1.8073922282301278,3
-1.7888543819998317,3
7.341303483857976,5
2.6726124191242437,4
-1.3728129459672884,1
-0.4472135954999579,3
3.5355339059327373,3
6.3639610306789285,5
6.363961030678928,4
0.3333333333333333,2
0.4364357804719848,2
6.0,5
2.37346441585572,3
4.157609203101499,4
3.6181361349331636,3
2.6457513110645903,5
3.8890872965260113,4
1.6329931618554523,4
2.0,4
3.464101615137755,4
-2.4748737341529163,1
6.97137002317335,4
3.401680257083045,5
3.1304951684997055,4
1.5811388300841895,3
2.7136021011998728,3
6.062177826491071,5
-1.386750490563073,2
-2.581988897471611,1
6.948792289723034,4
1.7320508075688774,2
3.0,2
7.750576015460307,5
0.6666666666666666,3
2.9398736610366685,4
1.414213562373095,3
2.598076211353316,3
-1.5,3
2.82842712474619,4
3.753259453027346,5
7.505553499465135,4
7.98489954161323,5
1.5491933384829668,2
5.333333333333333,4
2.6832815729997477,4
4.286607049870562,3
2.6832815729997477,2
1.8371173070873836,3
4.050813610756598,3
1.8973665961010275,3
-1.889822365046136,2
3.3333333333333335,4
-7.111887749987414,1
4.0,1
6.717514421272201,5
7.794228634059948,5
9.152553237716281,5
6.92820323027551,5
11.31513402768682,5
9.086882225022428,5
8.01387685344754,5
10.217206288796664,5
8.9489291724392,5
4.024922359499621,5
7.58946638440411,5
5.715476066494083,5
6.331738236133036,5
6.324555320336758,5
6.260990336999411,5
8.082903768654761,5
6.717514421272201,5
7.826237921249263,5
-0.4082482904638631,2
5.5,5
3.5355339059327373,4
6.333333333333333,5
7.273238618387272,5
8.043152845265823,5
8.003675626198987,5
6.0,5
2.82842712474619,5
6.640783086353596,5
6.363961030678928,5
8.5,5
2.8577380332470415,2
6.640783086353596,5
2.5,2
4.919349550499537,5
6.00832755431992,5
1.7677669529663687,2
4.08248290463863,5
4.913538149119954,5
7.3484692283495345,5
-0.5163977794943222,1
6.047431568147635,5
6.531972647421809,5
2.5,5
11.39917437670765,5
7.3484692283495345,5
7.0,5
6.030226891555272,5
5.163977794943222,2
9.38971068066885,5
7.745966692414833,5
4.024922359499621,5
4.898979485566357,5
2.3333333333333335,1
2.3094010767585034,5
8.371578903249574,5
7.505553499465135,5
3.1304951684997055,2
4.024922359499621,5
4.024922359499621,5
3.0237157840738176,2
1.2247448713915892,3
6.5,4
9.0,5
-0.5773502691896258,3
0.4082482904638631,2
3.1304951684997055,5
0.9486832980505138,3
6.324555320336758,3
3.5355339059327373,3
1.2792042981336627,4
1.5118578920369088,4
7.211102550927979,5
3.2659863237109046,5
3.0,4
-0.3333333333333333,3
6.75,4
7.75,5
4.330127018922194,4
3.5,4
6.063390625908324,4
3.464101615137755,4
7.518604376126322,5
6.880975663883468,4
0.0,3
0.4472135954999579,3
5.333333333333333,4
2.3333333333333335,3
3.5777087639996634,4
4.110960958218893,3
3.162277660168379,5
-1.0,4
7.483314773547883,3
6.396021490668312,4
-1.0690449676496976,3
4.333333333333333,4
4.157609203101499,2
3.181980515339464,4
0.0,2
8.666666666666666,5
3.401680257083045,3
3.5777087639996634,3
5.590169943749474,3
3.0,4
6.5,2
-0.3333333333333333,3
9.75,4
2.0647416048350555,2
-2.1213203435596424,4
1.7320508075688774,4
3.0,3
3.0,3
1.7320508075688774,3
3.2659863237109046,3
3.2659863237109046,3
6.062177826491071,3
3.8996021017180893,4
7.273238618387272,4
7.0710678118654755,4
5.30722777603022,3
-0.2886751345948129,1
4.041451884327381,4
4.596194077712559,4
4.0,4
0.6324555320336759,3
5.656854249492381,3
3.1529631254723287,3
2.9104275004359956,3
0.6123724356957946,3
5.656854249492381,4
2.5298221281347035,4
3.1304951684997055,3
1.414213562373095,5
8.2,4
0.6030226891555273,2
0.4472135954999579,3
-3.0550504633038935,1
4.314554973040049,5
8.2,4
7.855844048495726,4
1.9188064472004938,2
2.886751345948129,3
0.8164965809277261,1
1.6035674514745464,3
2.4053511772118195,3
2.4961508830135313,3
8.5,5
9.086882225022428,5
0.0,2
4.333333333333333,3
4.110960958218893,4
3.474396144861517,4
4.905778905196061,3
11.343530124069654,4
14.944859892595257,4
6.3790522565901355,3
7.888426505157586,2
7.181324987175317,5
8.488382153210784,5
5.75,4
8.320502943378438,5
16.644794391276477,5
6.363961030678928,4
8.004165582161995,5
16.02684152048703,5
3.1304951684997055,4
13.229901852633036,4
15.226322901177063,4
8.485281374238571,4
13.97391392095537,5
5.715476066494083,4
8.043152845265823,5
11.306675421666135,4
0.0,1
4.427188724235731,4
4.913538149119954,5
5.773502691896258,5
7.53778361444409,4
10.982503567738307,4
2.041241452319315,3
5.5,3
3.5777087639996634,5
2.23606797749979,4
14.01269265899868,5
8.131727983645296,4
4.596194077712559,4
4.110960958218893,3
9.615092303249096,4
6.933752452815364,4
7.276068751089989,5
8.315218406202998,4
17.625,4
7.505553499465135,5
11.667261889578034,5
9.70725343394151,5
10.932163332202425,5
9.391485505499116,5
6.931810730249348,4
8.520563361656317,5
9.428090415820634,5
13.174129660349193,4
8.258966419340222,5
16.584559657935422,4
6.196773353931867,4
7.487767802667673,4
7.794228634059948,4
4.666666666666667,4
8.27345151674922,4
6.65640235470275,3
5.5,4
-1.4552137502179978,1
5.077963596336064,3
8.597853041491051,4
8.497058314499201,4
11.180339887498947,4
8.981462390204987,4
9.428090415820634,4
11.156036162416418,5
0.4472135954999579,2
2.0,4
6.010407640085654,5
6.010407640085654,4
5.45544725589981,3
6.3508529610858835,4
3.9196474795109273,3
5.30722777603022,3
4.242640687119285,4
6.324555320336758,4
2.4494897427831783,4
5.333333333333333,3
5.65685424949238,4
4.949747468305833,4
4.949747468305833,5
7.839294959021855,5
3.779644730092272,4
5.484827557301445,4
6.681531047810609,4
4.47213595499958,3
3.401680257083045,4
1.5118578920369088,2
3.794733192202055,2
7.855844048495726,4
2.5298221281347035,3
8.082903768654761,3
5.813776741499453,4
6.4142698058981855,4
4.907477288111819,4
4.907477288111819,4
2.23606797749979,4
10.135197197007182,5
-0.8944271909999159,1
5.2915026221291805,4
4.041451884327381,3
3.3333333333333335,4
0.0,1
7.424621202458749,4
5.333333333333333,4
3.3333333333333335,4
8.580986734247602,4
6.331738236133036,5
4.00693842672377,3
-2.846049894151541,1
2.82842712474619,4
2.23606797749979,4
1.507556722888818,3
6.010407640085654,4
6.454972243679028,4
7.273238618387272,3
0.7071067811865475,4
6.3508529610858835,3
2.886751345948129,1
3.5777087639996634,3
6.65640235470275,5
3.401680257083045,5
8.825226081218283,4
2.4494897427831783,4
3.5355339059327373,3
2.0207259421636903,2
6.3508529610858835,4
7.276068751089989,3
6.3639610306789285,4
0.0,3
3.6742346141747673,3
6.260990336999411,4
3.0,4
6.3790522565901355,4
4.2485291572496005,4
6.639528095680697,3
8.75,3
1.5118578920369088,2
7.0,5
5.728715546977509,4
4.041451884327381,4
3.464101615137755,2
1.507556722888818,2
4.221158824088691,4
4.131182235954578,4
7.3484692283495345,5
0.75,2
5.484827557301445,4
6.047431568147635,4
7.236272269866327,4
4.389381125701739,5
3.474396144861517,3
4.522670168666455,4
6.260990336999411,3
9.800177460682514,5
8.717797887081346,4
5.196152422706632,5
8.946933499675689,3
2.523573072576179,2
3.299831645537222,3
8.488746876271653,4
5.813776741499453,4
7.0,3
5.669467095138408,4
7.211102550927979,5
5.612486080160912,4
4.160251471689219,3
5.196152422706632,4
3.5777087639996634,4
5.547001962252292,5
6.640783086353596,3
9.609690621771017,5
6.047431568147635,5
5.0,5
3.015113445777636,5
1.7888543819998317,3
2.1213203435596424,1
1.8090680674665818,3
3.4641016151377544,2
6.00832755431992,4
8.55235974119758,4
6.333333333333333,3
7.53778361444409,5
8.778762251403478,5
6.1942248145051675,4
9.406045088693032,3
3.8890872965260113,5
9.819805060619657,4
8.741229370580028,4
6.327848502189878,4
1.2060453783110545,3
6.0,4
2.0,4
4.618802153517007,5
4.389381125701739,4
5.0,5
6.934760925288564,5
10.0,4
2.041241452319315,4
6.0,4
5.813776741499453,5
6.531972647421809,5
8.221921916437786,5
4.024922359499621,5
11.011955225786963,5
2.9824045403173027,1
4.221158824088691,5
5.666666666666667,4
3.6666666666666665,4
5.333333333333333,2
6.425396041156863,5
5.303300858899106,5
6.047431568147635,4
7.487767802667673,4
6.158402871356008,4
1.2780193008453875,2
3.5355339059327373,3
8.285098499285157,5
3.181980515339464,4
5.65685424949238,4
8.91337623249849,5
1.3764944032233704,1
9.216353751380653,5
4.477215043467819,3
2.0,5
5.715476066494083,4
4.330127018922194,5
2.23606797749979,4
7.602631123499284,3
4.419417382415921,3
5.2915026221291805,3
5.666666666666667,2
5.2915026221291805,5
-0.7559289460184544,3
6.3508529610858835,4
9.946917938265512,3
11.299637966847353,5
7.794228634059948,4
6.894291116568838,4
5.2915026221291805,5
3.5355339059327373,4
3.181980515339464,5
4.041451884327381,4
5.6,4
5.773502691896258,4
8.488382153210784,4
8.060433501697915,3
1.75,3
5.820855000871991,4
2.6666666666666665,4
4.85071250072666,2
4.824181513244218,4
6.948792289723034,3
-6.047431568147635,1
1.0606601717798212,3
3.794733192202055,5
8.433383141984727,4
2.3094010767585034,2
8.743828992755144,5
0.8944271909999159,4
3.162277660168379,4
-0.4082482904638631,1
4.008918628686366,4
3.794733192202055,3
1.2649110640673518,4
1.7888543819998317,4
2.75,4
6.484597134749389,4
7.333333333333333,4
0.8660254037844387,2
7.6,2
5.75,5
6.7082039324993685,4
6.822422923379533,4
8.043152845265823,4
7.333333333333333,4
4.47213595499958,4
1.118033988749895,1
4.1461399144838555,4
7.306770072260992,4
4.666666666666667,5
3.8376128944009875,4
3.478505426185217,5
0.3333333333333333,2
5.879747322073337,4
-1.6681153124565982,3
5.65685424949238,4
2.030258904551879,2
-0.4588314677411235,1
7.035623639735144,4
8.497058314499201,5
7.229568912920511,4
3.464101615137755,4
2.2677868380553634,3
4.242640687119285,4
6.3508529610858835,5
8.55235974119758,5
3.779644730092272,2
6.75,4
4.110960958218893,4
10.08807368972049,3
-4.510671108178233,2
2.25,4
8.132062148225916,4
8.660254037844387,3
6.10170215847752,3
11.226827987756234,4
8.956685895029603,4
1.8073922282301278,3
2.400396792595916,3
4.919349550499537,4
8.033264176742437,3
2.3094010767585034,3
1.8973665961010275,4
2.2677868380553634,4
3.299831645537222,5
4.37880269519857,2
5.269651864139677,4
6.933752452815364,5
4.90361647617904,3
0.0,1
2.2677868380553634,4
-0.6255432421712244,1
4.5,2
7.25,4
3.3565855667130946,2
2.4053511772118195,2
5.669467095138408,4
2.0,3
-0.4472135954999579,4
-0.8944271909999159,1
6.00832755431992,2
4.949747468305833,4
3.779644730092272,4
2.886751345948129,3
3.5777087639996634,5
3.6742346141747673,4
-2.1213203435596424,2
2.82842712474619,3
3.3333333333333335,2
5.30722777603022,3
6.260990336999411,4
1.1338934190276817,2
4.4907311951024935,3
2.7136021011998728,3
4.157609203101499,4
-1.889822365046136,1
5.30722777603022,4
1.5118578920369088,3
4.4907311951024935,3
6.80336051416609,4
4.041451884327381,4
4.157609203101499,3
7.505553499465135,4
4.5,4
5.366563145999495,4
3.0,5
3.0,3
5.715476066494083,4
1.414213562373095,3
4.4907311951024935,3
7.333333333333333,5
6.717514421272201,3
3.2659863237109046,3
4.535573676110727,4
5.715476066494083,3
3.5,4
5.5,3
7.58946638440411,5
3.5355339059327373,3
0.7071067811865475,4
0.8164965809277261,3
4.4907311951024935,3
5.5,4
4.535573676110727,4
4.5,2
4.437601569801833,1
8.140806303599618,4
-3.0,3
6.260990336999411,4
3.0,4
0.8660254037844387,2
6.666666666666667,4
7.071067811865475,4
6.531972647421809,5
5.813776741499453,5
4.5,4
1.1547005383792517,1
4.0,4
4.596194077712559,3
4.618802153517007,4
4.913538149119954,4
6.010407640085654,4
4.5,3
0.8944271909999159,3
5.2915026221291805,3
5.0,3
6.0,5
4.898979485566357,3
0.0,1
7.0,3
5.813776741499453,3
3.5355339059327373,4
5.0,4
1.5118578920369088,4
3.6055512754639896,4
3.1754264805429417,4
6.324555320336758,4
0.8017837257372732,3
7.58946638440411,5
6.030226891555272,4
4.0,4
5.547001962252292,4
1.7320508075688774,3
3.779644730092272,4
8.126236169698386,5
6.6332495807108,4
5.728715546977509,4
3.181980515339464,4
7.483314773547883,4
3.5777087639996634,5
4.0,5
3.478505426185217,4
-3.2118202741878643,1
1.8973665961010275,5
5.673665146135802,4
2.412090756622109,4
0.0,3
4.4907311951024935,5
4.242640687119285,4
3.9196474795109273,2
0.0,3
3.4,3
5.27656187902292,4
-5.196152422706632,2
6.92820323027551,4
2.9398736610366685,4
6.666666666666667,5
2.2188007849009166,4
3.0,4
5.077963596336064,4
