word_count,review_count,SAnorm_score,stars,value_stars
107,65,4.810702354423639,5,3
26,65,6.531972647421809,5,5
109,65,5.728715546977509,5,4
285,65,1.0327955589886444,2,1
113,65,4.618802153517007,5,3
108,65,5.333333333333333,5,4
90,65,6.6332495807108,5,5
236,65,5.45544725589981,5,4
103,65,6.047431568147635,5,4
142,84,3.3166247903554,3,2
57,84,4.157609203101499,3,3
68,84,4.041451884327381,4,3
68,84,1.5,4,1
40,84,1.414213562373095,3,1
113,84,5.059644256269407,3,3
81,84,6.80336051416609,4,5
72,84,2.6832815729997477,4,2
228,84,6.196773353931867,3,4
76,84,4.4907311951024935,3,3
86,84,1.0,3,1
265,84,6.92820323027551,3,5
207,84,4.75,3,3
184,84,7.483314773547883,3,5
154,84,7.505553499465135,4,5
104,84,4.949747468305833,2,3
158,84,4.949747468305833,3,3
195,84,4.437601569801833,3,3
232,84,4.824181513244218,2,3
161,84,4.666666666666667,4,3
300,84,4.85071250072666,3,3
118,84,7.236272269866327,3,5
32,84,3.0,3,2
53,84,4.0,4,3
79,84,4.913538149119954,3,3
73,84,6.80336051416609,4,5
97,84,6.640783086353596,3,5
117,84,9.216353751380653,3,5
356,84,7.888426505157586,3,5
15,84,4.041451884327381,4,3
17,84,4.618802153517007,3,3
83,84,1.7677669529663687,4,1
14,84,4.949747468305833,3,3
47,84,2.3094010767585034,4,2
84,84,4.618802153517007,2,3
96,84,7.216878364870323,3,5
31,84,4.041451884327381,4,3
51,84,1.0,2,1
247,84,8.262364471909155,4,5
70,84,4.4907311951024935,3,3
48,84,3.5,4,2
184,84,4.389381125701739,3,3
190,84,4.427188724235731,4,3
72,84,4.4907311951024935,2,3
75,84,1.7320508075688774,3,1
189,84,2.4494897427831783,4,2
83,84,4.4907311951024935,3,3
78,84,2.6832815729997477,4,2
87,84,3.5355339059327373,3,2
133,84,0.3779644730092272,4,1
100,84,3.0237157840738176,3,2
120,84,6.80336051416609,4,5
53,84,4.919349550499537,3,3
14,84,3.5355339059327373,3,2
16,84,3.5355339059327373,4,2
33,84,2.82842712474619,5,2
179,84,6.1942248145051675,3,4
78,84,2.6666666666666665,4,2
153,84,7.7658027471532085,4,5
46,84,3.5355339059327373,4,2
61,84,5.30722777603022,4,4
220,84,6.681531047810609,4,5
27,84,6.260990336999411,4,4
53,84,3.1304951684997055,3,2
283,84,7.778174593052023,3,5
105,84,6.047431568147635,3,4
163,84,7.276068751089989,4,5
40,84,3.6742346141747673,3,2
241,84,8.003675626198987,3,5
97,84,3.779644730092272,3,3
117,84,5.65685424949238,4,4
121,84,2.4748737341529163,3,2
205,84,6.933752452815364,3,5
96,84,4.47213595499958,3,3
128,84,3.5355339059327373,3,2
130,84,7.216053531635459,4,5
66,84,3.5,4,2
162,84,4.898979485566357,4,3
259,84,3.6055512754639896,3,2
415,84,6.609222207023923,4,5
61,84,-2.0,2,1
89,84,4.919349550499537,3,3
75,84,4.919349550499537,3,3
103,84,6.00832755431992,4,4
126,78,1.25,4,1
356,78,5.421374765483944,2,4
62,78,3.0,4,2
74,78,5.2915026221291805,5,4
145,78,1.7677669529663687,4,1
170,78,2.846049894151541,1,2
157,78,2.1213203435596424,4,2
167,78,5.879747322073337,4,4
61,78,5.669467095138408,4,4
73,78,2.6832815729997477,4,2
123,78,3.6666666666666665,4,2
79,78,8.597853041491051,5,5
126,78,6.640783086353596,4,5
40,78,4.08248290463863,4,3
110,78,0.0,4,1
115,78,0.4082482904638631,1,1
116,78,5.879747322073337,4,4
12,78,2.82842712474619,5,2
132,78,2.0,5,1
117,78,5.666666666666667,5,4
144,78,6.0,4,4
104,78,3.474396144861517,4,2
51,78,1.1547005383792517,5,1
94,78,6.123724356957946,4,4
268,78,5.103103630798288,4,4
267,78,4.949747468305833,5,3
47,78,2.3094010767585034,3,2
161,78,2.5298221281347035,4,2
57,78,4.47213595499958,4,3
189,78,6.0,3,4
185,78,5.773502691896258,4,4
161,78,6.65640235470275,4,5
97,78,6.666666666666667,4,5
100,78,5.30722777603022,4,4
144,78,5.938574464184706,3,4
30,78,-2.1213203435596424,3,1
312,78,0.0,3,1
154,78,7.216053531635459,4,5
115,78,3.401680257083045,4,2
89,78,8.597853041491051,4,5
126,78,2.4748737341529163,1,2
76,78,6.196773353931867,4,4
168,78,8.875203139603666,5,5
180,78,5.879747322073337,3,4
114,78,7.273238618387272,4,5
225,78,5.578319375835658,4,4
106,78,4.221158824088691,3,3
229,78,5.366563145999495,4,4
96,78,3.6666666666666665,5,2
70,78,2.8577380332470415,4,2
121,78,7.905694150420948,5,5
93,78,3.779644730092272,4,3
170,78,6.957010852370434,4,5
58,78,4.024922359499621,5,3
40,78,6.7082039324993685,4,5
127,78,5.0,4,3
120,78,5.375872022286244,4,4
74,78,5.303300858899106,5,4
120,78,5.65685424949238,3,4
130,78,3.328201177351375,3,2
161,78,5.0,4,3
124,78,9.086882225022428,5,5
112,78,7.3484692283495345,4,5
108,78,2.0,3,1
40,78,1.414213562373095,3,1
171,78,6.147008563985761,3,4
88,78,4.618802153517007,4,3
71,78,4.596194077712559,4,3
181,78,2.9824045403173027,5,2
214,78,3.7416573867739413,4,2
105,78,5.059644256269407,5,3
93,78,6.666666666666667,4,5
338,78,8.01387685344754,3,5
169,78,6.940220937885672,5,5
138,78,5.125692857821981,3,4
90,78,5.375872022286244,5,4
228,78,5.5,4,4
60,78,4.898979485566357,4,3
85,53,6.940220937885672,5,5
326,53,4.25,3,3
60,53,4.333333333333333,5,3
23,53,5.773502691896258,3,4
109,53,2.2677868380553634,3,2
50,53,7.7781745930520225,4,5
129,53,-4.08248290463863,1,1
53,53,5.366563145999495,5,4
240,53,3.5,3,2
44,53,3.0,3,2
26,53,4.5,4,3
116,53,-6.713171133426189,1,1
30,53,3.464101615137755,5,2
257,53,0.0,2,1
44,53,4.5,5,3
48,53,2.5,2,2
63,53,7.424621202458749,5,5
114,53,8.442317648177381,5,5
44,53,-1.1338934190276817,1,1
74,53,7.7781745930520225,5,5
23,53,4.618802153517007,3,3
103,53,6.363961030678928,3,4
13,53,-0.7071067811865475,1,1
138,53,0.7559289460184544,2,1
23,53,-3.0,3,1
42,53,4.47213595499958,2,3
34,53,2.5,5,2
76,53,6.260990336999411,4,4
96,53,3.3333333333333335,4,2
81,53,5.773502691896258,4,4
60,53,6.531972647421809,5,5
80,53,2.82842712474619,4,2
17,53,3.0,5,2
44,53,2.0,5,1
20,53,4.919349550499537,5,3
106,53,4.0,3,3
52,53,1.5,3,1
59,53,5.366563145999495,4,4
91,53,-2.886751345948129,2,1
97,53,-0.5,3,1
24,53,-3.0,1,1
28,53,3.5355339059327373,5,2
30,53,6.0,5,4
111,53,5.125692857821981,4,4
88,53,4.0,4,3
174,53,5.728715546977509,5,4
33,53,6.7082039324993685,5,5
85,53,3.5777087639996634,5,2
174,53,5.773502691896258,2,4
32,53,6.940220937885672,4,5
47,53,6.0,5,4
114,53,-3.5777087639996634,2,1
85,53,-3.5355339059327373,2,1
219,60,5.116817192534651,4,4
225,60,7.518604376126322,4,5
223,60,2.840187787218772,2,2
104,60,5.196152422706632,4,4
99,60,-0.8944271909999159,2,1
189,60,7.518604376126322,4,5
125,60,1.6666666666666667,3,1
175,60,6.147008563985761,5,4
365,60,-3.8376128944009875,2,1
393,60,3.4112114616897666,4,2
176,60,6.83536555146996,4,5
341,60,1.7056057308448833,3,1
253,60,-3.395498750508662,1,1
218,60,8.049844718999243,4,5
313,60,5.773502691896257,4,4
154,60,0.6324555320336759,3,1
326,60,-1.835325870964494,2,1
199,60,3.2071349029490928,5,2
261,60,6.2,5,4
258,60,4.810702354423639,1,3
412,60,6.992342750670703,4,5
265,60,2.9824045403173027,2,2
119,60,7.488452649040593,5,5
167,60,8.488382153210784,4,5
60,60,4.242640687119285,4,3
268,60,-0.4082482904638631,2,1
124,60,0.7559289460184544,3,1
107,60,0.0,3,1
79,60,5.303300858899106,4,4
78,60,-1.1547005383792517,1,1
265,60,7.25,5,5
167,60,-1.0690449676496976,1,1
191,60,8.004165582161995,5,5
71,60,8.221921916437786,4,5
287,60,4.050813610756598,5,3
94,60,5.65685424949238,3,4
63,60,0.0,5,1
467,60,2.2283440581246223,1,2
191,60,5.547001962252292,4,4
149,60,6.030226891555272,5,4
128,60,6.934760925288564,5,5
85,60,-3.1754264805429417,1,1
327,60,3.4112114616897666,4,2
43,60,6.425396041156863,5,4
94,60,-2.2677868380553634,1,1
90,60,6.531972647421809,4,5
249,60,3.771236166328254,4,3
93,60,0.3333333333333333,2,1
39,60,3.464101615137755,4,2
115,60,4.157609203101499,4,3
45,60,0.35355339059327373,4,1
119,60,5.692099788303082,5,4
132,60,2.0207259421636903,4,2
218,60,7.033533126053656,3,5
304,60,9.601587170383665,4,5
131,60,9.811557810392122,4,5
43,60,1.1338934190276817,4,1
130,60,6.97137002317335,4,5
176,60,-1.507556722888818,2,1
174,60,1.0690449676496976,3,1
229,53,2.32379000772445,4,2
252,53,0.0,3,1
200,53,6.933752452815364,4,5
250,53,-3.878358759406699,1,1
104,53,2.8577380332470415,5,2
159,53,5.715476066494083,5,4
351,53,6.5484618759809905,3,5
217,53,1.2649110640673518,4,1
125,53,2.6832815729997477,5,2
272,53,-2.25,4,1
160,53,4.024922359499621,5,3
167,53,-1.889822365046136,1,1
170,53,8.333333333333334,5,5
122,53,4.898979485566357,5,3
268,53,-2.0,4,1
116,53,1.2247448713915892,4,1
98,53,-0.3333333333333333,1,1
127,53,0.6666666666666666,2,1
159,53,3.8890872965260113,4,3
417,53,-2.523573072576179,1,1
135,53,4.221158824088691,4,3
122,53,3.6742346141747673,5,2
137,53,1.1338934190276817,5,1
88,53,4.919349550499537,4,3
219,53,4.898979485566357,5,3
157,53,7.58946638440411,5,5
271,53,-2.581988897471611,1,1
120,53,4.913538149119954,5,3
136,53,4.157609203101499,2,3
61,53,6.7082039324993685,4,5
332,53,1.3471506281091268,2,1
123,53,3.181980515339464,5,2
248,53,1.4433756729740645,4,1
173,53,4.666666666666667,3,3
220,53,0.0,4,1
174,53,-0.4082482904638631,3,1
208,53,7.216878364870323,5,5
245,53,-1.8090680674665818,5,1
229,53,3.2659863237109046,4,2
132,53,1.414213562373095,3,1
252,53,-0.35355339059327373,3,1
135,53,6.0,4,4
263,53,1.0206207261596576,4,1
339,53,2.0647416048350555,2,2
183,53,9.25,5,5
200,53,5.820855000871991,5,4
125,53,5.0,5,3
150,53,4.221158824088691,3,3
119,53,2.2677868380553634,2,2
127,53,3.015113445777636,5,2
145,53,3.0,3,2
303,53,-0.3333333333333333,2,1
101,53,4.596194077712559,4,3
236,92,4.365641250653994,4,3
66,92,-1.7320508075688774,1,1
201,92,3.1754264805429417,4,2
134,92,3.3166247903554,2,2
125,92,6.934760925288564,5,5
70,92,3.5777087639996634,4,2
631,92,5.2,1,4
231,92,6.83536555146996,4,5
220,92,1.8090680674665818,2,1
148,92,3.181980515339464,4,2
258,92,6.305926250944657,4,4
221,92,8.75,4,5
152,92,2.82842712474619,3,2
166,92,4.75,5,3
104,92,5.30722777603022,5,4
280,92,6.9829724875517565,4,5
181,92,1.6666666666666667,2,1
313,92,3.8805700005813275,2,3
344,92,3.2118202741878643,2,2
57,92,0.0,3,1
305,92,1.1470786693528088,2,1
194,92,5.422176684690384,4,4
248,92,2.412090756622109,3,2
234,92,5.163977794943222,3,4
192,92,8.819620983110005,4,5
257,92,4.85071250072666,4,3
161,92,6.639528095680697,5,5
133,92,3.6742346141747673,2,2
575,92,-5.003702332976757,1,1
283,92,7.761140001162655,3,5
245,92,6.196773353931867,4,4
182,92,8.043152845265823,5,5
207,92,4.041451884327381,2,3
343,92,10.206207261596576,5,5
155,92,4.898979485566357,3,3
49,92,0.4472135954999579,2,1
157,92,5.269651864139677,5,4
183,92,3.162277660168379,1,2
96,92,4.0,4,3
123,92,-2.6832815729997477,1,1
274,92,2.0647416048350555,1,2
52,92,1.5,2,1
123,92,3.5777087639996634,4,2
231,92,3.5,3,2
198,92,4.437601569801833,4,3
314,92,-4.008918628686366,1,1
209,92,7.505553499465135,4,5
154,92,7.794228634059948,4,5
178,92,3.2071349029490928,2,2
159,92,6.0,4,4
104,92,4.427188724235731,3,3
277,92,8.597853041491051,4,5
217,92,9.458889376416986,4,5
140,92,3.6181361349331636,2,2
121,92,1.414213562373095,2,1
206,92,8.97381812634432,4,5
150,92,0.2581988897471611,4,1
145,92,3.6181361349331636,2,2
149,92,8.947213620951908,4,5
121,92,3.464101615137755,5,2
300,92,2.0647416048350555,3,2
153,92,0.0,2,1
279,92,8.946933499675689,4,5
189,92,5.059644256269407,4,3
285,92,10.692676621563628,5,5
226,92,9.593834825900782,3,5
167,92,5.269651864139677,3,4
115,92,5.366563145999495,4,4
102,92,3.0,2,2
167,92,1.4433756729740645,2,1
209,92,2.846049894151541,3,2
145,92,2.598076211353316,2,2
96,92,-2.846049894151541,2,1
146,92,7.505553499465135,5,5
226,92,1.6641005886756874,2,1
264,92,4.27617987059879,3,3
223,92,5.093248125762992,3,4
297,92,0.917662935482247,2,1
145,92,3.3166247903554,2,2
91,92,5.0,4,3
289,92,10.586154479633606,4,5
197,92,0.6324555320336759,4,1
189,92,8.538149682454623,3,5
190,92,6.4142698058981855,4,4
312,92,0.7071067811865476,3,1
180,92,4.123105625617661,4,3
274,92,5.824352060364906,3,4
118,92,4.522670168666455,5,3
373,92,4.2485291572496005,3,3
354,92,11.676807187196188,4,5
253,92,7.5,3,5
333,92,4.587317109255645,3,3
98,85,1.6329931618554523,4,1
42,85,4.0,4,3
38,85,2.0,4,1
44,85,6.363961030678928,5,4
55,85,5.5,4,4
40,85,1.0,3,1
71,85,2.1213203435596424,3,2
44,85,6.7082039324993685,3,5
165,85,3.181980515339464,4,2
55,85,2.23606797749979,4,2
42,85,4.5,5,3
34,85,0.0,3,1
64,85,5.303300858899106,5,4
36,85,4.618802153517007,3,3
95,85,5.5,5,4
40,85,3.5355339059327373,5,2
20,85,4.041451884327381,5,3
46,85,4.4907311951024935,4,3
59,85,2.82842712474619,4,2
34,85,2.5,3,2
49,85,4.041451884327381,4,3
67,85,3.464101615137755,3,2
16,85,3.5355339059327373,4,2
18,85,1.0,5,1
72,85,4.5,5,3
26,85,3.5355339059327373,3,2
64,85,2.0,3,1
48,85,2.886751345948129,4,2
59,85,4.041451884327381,4,3
62,85,3.1304951684997055,3,2
58,85,5.0,4,3
72,85,2.3094010767585034,3,2
35,85,0.0,4,1
41,85,2.5,5,2
83,85,4.157609203101499,3,3
48,85,2.5,4,2
41,85,2.886751345948129,5,2
105,85,3.6181361349331636,3,2
50,85,2.8577380332470415,4,2
47,85,3.401680257083045,4,2
69,85,5.196152422706632,4,4
41,85,-1.0,3,1
35,85,4.041451884327381,4,3
41,85,3.464101615137755,3,2
57,85,3.8890872965260113,4,3
43,85,1.414213562373095,5,1
20,85,5.5,4,4
54,85,2.0,3,1
52,85,4.618802153517007,5,3
57,85,6.425396041156863,5,4
52,85,4.919349550499537,4,3
100,85,4.157609203101499,4,3
69,85,4.618802153517007,5,3
31,85,5.30722777603022,3,4
78,85,4.4907311951024935,3,3
55,85,4.024922359499621,3,3
39,85,-1.0,3,1
48,85,4.618802153517007,3,3
41,85,3.5,5,2
101,85,4.4907311951024935,3,3
87,85,2.4748737341529163,4,2
56,85,4.4907311951024935,4,3
83,85,0.8164965809277261,2,1
43,85,4.919349550499537,4,3
25,85,1.7320508075688774,5,1
31,85,5.366563145999495,4,4
60,85,3.464101615137755,4,2
40,85,2.82842712474619,3,2
122,85,4.221158824088691,3,3
48,85,4.47213595499958,4,3
49,85,4.5,5,3
49,85,1.5,5,1
59,85,4.5,4,3
46,85,0.0,4,1
49,85,3.5,4,2
97,85,4.898979485566357,4,3
35,85,4.898979485566357,4,3
41,85,6.0,4,4
51,85,4.47213595499958,4,3
72,85,6.7082039324993685,3,5
23,85,-1.1547005383792517,3,1
74,85,3.5777087639996634,2,2
82,85,2.8577380332470415,3,2
54,85,4.898979485566357,4,3
41,85,5.30722777603022,4,4
454,87,4.233901974057256,1,3
345,87,6.062177826491071,4,4
248,87,7.276068751089989,5,5
170,87,5.333333333333333,5,4
172,87,4.437601569801833,4,3
303,87,6.681531047810609,5,5
541,87,7.045638767423834,4,5
180,87,3.464101615137755,2,2
303,87,3.4914862437758782,2,2
285,87,6.0,4,4
104,87,6.0,4,4
81,87,0.0,1,1
241,87,8.720983634634086,5,5
125,87,-1.3416407864998738,2,1
321,87,5.735393346764043,4,4
188,87,3.015113445777636,2,2
276,87,6.681531047810609,4,5
122,87,2.886751345948129,5,2
250,87,6.6332495807108,5,5
239,87,8.003675626198987,4,5
277,87,4.6475800154489,3,3
249,87,7.75,4,5
162,87,2.3094010767585034,4,2
117,87,2.3094010767585034,2,2
330,87,6.667948594698258,4,5
245,87,7.229568912920511,4,5
98,87,6.0,3,4
414,87,5.813776741499453,3,4
291,87,8.003675626198987,4,5
329,87,7.229568912920511,4,5
288,87,8.003675626198987,3,5
362,87,7.75,5,5
333,87,5.163977794943222,5,4
194,87,8.371578903249574,4,5
50,87,1.3416407864998738,4,1
259,87,7.155417527999327,3,5
248,87,6.333333333333333,4,4
210,87,2.840187787218772,3,2
206,87,0.0,5,1
197,87,2.412090756622109,2,2
102,87,2.0,2,1
290,87,7.033533126053656,4,5
313,87,3.3541019662496843,2,2
236,87,4.543441112511214,5,3
202,87,5.9648090806346055,5,4
236,87,2.182820625326997,1,2
181,87,2.6666666666666665,4,2
238,87,5.824352060364906,4,4
118,87,4.666666666666667,4,3
89,87,4.024922359499621,4,3
295,87,2.2188007849009166,4,2
200,87,2.4961508830135313,5,2
937,87,3.713069518053983,1,2
393,87,5.9196002117260145,4,4
384,87,10.394155162323754,4,5
257,87,4.810702354423639,5,3
222,87,3.0,4,2
181,87,6.957010852370434,3,5
159,87,3.9196474795109273,4,3
366,87,9.021342216356466,4,5
228,87,1.9414506867883021,3,1
194,87,3.6181361349331636,5,2
71,87,0.7071067811865475,5,1
591,87,8.833333333333334,5,5
338,87,9.59166304662544,4,5
223,87,5.421151989096865,3,4
313,87,2.581988897471611,3,2
79,87,3.6742346141747673,5,2
327,87,6.822422923379533,5,5
284,87,5.938574464184706,4,4
246,87,3.6055512754639896,5,2
70,87,-0.7071067811865475,1,1
250,87,5.692099788303082,5,4
158,87,4.522670168666455,5,3
271,87,5.9648090806346055,3,4
267,87,7.273238618387272,4,5
320,87,7.229568912920511,5,5
337,87,7.750576015460307,4,5
185,87,9.0,5,5
394,87,5.858449331643022,5,4
450,87,9.0,4,5
168,87,3.015113445777636,3,2
316,87,3.1529631254723287,4,2
255,87,7.276068751089989,4,5
235,87,3.5355339059327373,3,2
237,87,5.5,3,4
176,87,4.333333333333333,4,3
105,85,3.181980515339464,2,2
78,85,5.715476066494083,4,4
55,85,4.024922359499621,5,3
22,85,4.0,4,3
70,85,2.3094010767585034,5,2
67,85,5.0,4,3
120,85,3.2659863237109046,5,2
123,85,4.160251471689219,4,3
62,85,-0.4082482904638631,3,1
77,85,4.596194077712559,4,3
71,85,4.919349550499537,3,3
42,85,2.4494897427831783,4,2
58,85,3.464101615137755,3,2
131,85,6.0,5,4
68,85,3.2659863237109046,5,2
144,85,4.743416490252569,5,3
221,85,8.9489291724392,4,5
90,85,5.2915026221291805,3,4
97,85,2.23606797749979,3,2
70,85,2.041241452319315,4,2
69,85,6.531972647421809,4,5
41,85,4.47213595499958,3,3
49,85,4.47213595499958,3,3
60,85,-0.4082482904638631,3,1
29,85,3.5,4,2
82,85,1.3416407864998738,3,1
113,85,9.333333333333334,5,5
45,85,3.5777087639996634,4,2
93,85,6.123724356957946,4,4
139,85,5.484827557301445,3,4
88,85,8.538149682454623,4,5
208,85,6.147008563985761,4,4
67,85,4.041451884327381,5,3
115,85,3.779644730092272,4,3
136,85,6.640783086353596,4,5
187,85,4.47213595499958,4,3
111,85,5.65685424949238,4,4
91,85,2.5,3,2
52,85,0.5,1,1
53,85,3.0,4,2
137,85,4.913538149119954,2,3
156,85,3.6666666666666665,3,2
40,85,2.5,5,2
89,85,2.2677868380553634,4,2
95,85,3.1304951684997055,5,2
150,85,5.692099788303082,5,4
111,85,6.10170215847752,5,4
40,85,4.041451884327381,4,3
95,85,2.0,2,1
132,85,3.8890872965260113,5,3
59,85,6.0,4,4
153,85,5.666666666666667,5,4
78,85,6.80336051416609,4,5
195,85,7.273238618387272,4,5
31,85,6.0,4,4
74,85,4.666666666666667,5,3
53,85,6.80336051416609,5,5
116,85,7.424621202458749,5,5
89,85,5.5,5,4
61,85,3.5,4,2
62,85,3.181980515339464,4,2
63,85,5.0,3,3
45,85,4.024922359499621,4,3
92,85,6.010407640085654,5,4
53,85,2.5,4,2
71,85,3.779644730092272,3,3
60,85,8.315218406202998,5,5
175,85,-2.82842712474619,2,1
83,85,4.242640687119285,4,3
52,85,2.1213203435596424,3,2
93,85,2.6832815729997477,2,2
64,85,2.5,2,2
18,85,3.5355339059327373,4,2
67,85,7.424621202458749,4,5
42,85,0.8164965809277261,3,1
59,85,5.366563145999495,4,4
145,85,7.839294959021855,4,5
47,85,3.6742346141747673,3,2
85,85,-0.4082482904638631,4,1
153,85,5.125692857821981,3,4
40,85,3.0,4,2
81,85,0.0,3,1
65,85,-2.4494897427831783,3,1
100,85,4.898979485566357,5,3
93,85,2.846049894151541,3,2
206,64,4.907477288111819,4,3
146,64,4.824181513244218,4,3
553,64,-3.05085107923876,3,1
460,64,3.287979746107146,1,2
383,64,8.946933499675689,4,5
388,64,7.268326590665242,5,5
319,64,2.0851441405707476,3,2
356,64,8.314827937868806,4,5
142,64,8.55235974119758,4,5
951,64,-3.801315561749642,1,1
200,64,4.25,4,3
540,64,8.380035799446205,5,5
509,64,4.630461798847739,5,3
188,64,6.25,5,4
419,64,6.685032174373868,4,5
378,64,-2.556038601690775,4,1
359,64,7.888934916555407,5,5
210,64,3.9000674757995495,5,3
41,64,-2.8577380332470415,2,1
262,64,-3.6,2,1
285,64,5.21286035142687,3,4
146,64,2.1213203435596424,2,2
270,64,0.4364357804719848,3,1
397,64,-5.65685424949238,1,1
336,64,4.351941398892446,5,3
89,64,0.8944271909999159,5,1
299,64,2.581988897471611,2,2
375,64,-0.7071067811865475,2,1
166,64,7.236272269866327,4,5
123,64,3.8829013735766043,4,3
223,64,4.0,4,3
396,64,8.727680894321438,3,5
208,64,-4.618802153517007,2,1
478,64,-0.6963106238227914,2,1
463,64,4.199206274206274,4,3
271,64,5.590169943749474,3,4
350,64,6.599663291074444,3,5
245,64,-4.118438837901865,2,1
388,64,4.526019054848144,3,3
730,64,13.524562584551422,4,5
418,64,7.0,3,5
240,64,7.155417527999327,4,5
124,64,4.9923017660270625,3,3
163,64,3.6055512754639896,3,2
299,64,2.2453655975512468,2,2
352,64,-5.687367919007337,1,1
563,64,-2.7472112789737806,1,1
174,64,3.8890872965260113,4,3
567,64,7.072427501871672,5,5
197,64,5.728715546977509,5,4
610,64,8.551633456984034,5,5
265,64,2.6,4,2
106,64,-0.3779644730092272,5,1
110,64,4.714951667914447,5,3
95,64,4.898979485566357,4,3
490,64,8.432993810941914,4,5
109,64,3.794733192202055,3,3
295,64,7.505553499465135,3,5
433,64,5.687367919007337,3,4
70,64,3.5777087639996634,4,2
199,64,-0.4588314677411235,2,1
806,64,13.766667235048699,5,5
316,64,2.710687382741972,3,2
240,64,-1.1338934190276817,2,1
372,84,3.2732683535398857,3,2
183,84,3.0,3,2
66,84,2.23606797749979,4,2
302,84,1.3416407864998738,4,1
89,84,3.0,3,2
597,84,8.11348084539376,2,5
103,84,5.715476066494083,4,4
371,84,2.0,3,1
191,84,6.10170215847752,4,4
264,84,4.817730411281796,4,3
214,84,4.949747468305833,4,3
165,84,1.5491933384829668,4,1
623,84,4.314554973040049,3,3
47,84,0.0,5,1
90,84,5.30722777603022,5,4
208,84,3.670651741928988,5,2
232,84,6.3790522565901355,3,4
299,84,7.850689990907381,4,5
653,84,8.877545314489295,4,5
587,84,13.417254833710482,3,5
307,84,5.547001962252292,5,4
67,84,1.414213562373095,4,1
91,84,4.618802153517007,3,3
177,84,4.9923017660270625,5,3
379,84,0.8164965809277261,3,1
124,84,-1.1547005383792517,1,1
71,84,3.2659863237109046,4,2
380,84,5.116817192534651,3,4
321,84,5.728715546977509,3,4
219,84,10.777205024873014,5,5
188,84,3.9196474795109273,5,3
128,84,3.464101615137755,2,2
169,84,7.0,3,5
199,84,6.640783086353596,4,5
74,84,6.123724356957946,4,4
344,84,3.6147844564602556,1,2
420,84,10.199854755683388,4,5
286,84,3.299831645537222,1,2
162,84,6.454972243679028,5,4
45,84,4.919349550499537,5,3
711,84,11.17228714274745,4,5
136,84,5.824352060364906,2,4
191,84,9.5,4,5
356,84,2.37346441585572,2,2
133,84,7.0,5,5
168,84,5.269651864139677,4,4
279,84,-0.2581988897471611,1,1
408,84,5.511351921262151,1,4
160,84,3.181980515339464,3,2
214,84,6.196773353931867,3,4
265,84,3.4412360080584263,5,2
489,84,8.703882797784892,1,5
157,84,8.875203139603666,5,5
227,84,5.21286035142687,5,4
329,84,5.505977612893481,2,4
249,84,8.4,5,5
277,84,2.3570226039551585,3,2
155,84,6.80336051416609,5,5
59,84,2.23606797749979,5,2
442,84,8.007572173962101,1,5
152,84,7.58946638440411,4,5
56,84,1.7888543819998317,3,1
261,84,7.2,4,5
246,84,7.855844048495726,5,5
334,84,-1.7008401285415224,1,1
68,84,5.715476066494083,4,4
203,84,7.53778361444409,3,5
126,84,6.940220937885672,4,5
501,84,-0.8838834764831843,2,1
96,84,7.666666666666667,4,5
191,84,8.717797887081346,4,5
80,84,6.0,5,4
340,84,8.082903768654761,5,5
189,84,5.547001962252292,4,4
69,84,6.010407640085654,5,4
187,84,8.55235974119758,4,5
247,84,5.27656187902292,4,4
571,84,9.311283477587823,4,5
201,84,8.029550685469662,5,5
54,84,2.0,4,1
71,84,3.5355339059327373,3,2
395,84,4.130921946615823,1,3
65,84,5.715476066494083,4,4
234,84,8.314827937868806,3,5
218,70,0.75,1,1
98,70,3.5355339059327373,4,2
81,70,-0.8164965809277261,4,1
178,70,0.9486832980505138,3,1
150,70,5.820855000871991,4,4
55,70,3.1304951684997055,4,2
213,70,3.2071349029490928,4,2
52,70,1.5,4,1
204,70,5.511351921262151,4,4
149,70,4.08248290463863,2,3
15,70,1.1547005383792517,3,1
189,70,2.0124611797498106,5,2
147,70,3.5355339059327373,4,2
83,70,5.65685424949238,4,4
147,70,5.125692857821981,4,4
270,70,6.546536707079771,4,5
298,70,9.5,4,5
108,70,5.0,4,3
74,70,4.08248290463863,4,3
87,70,2.846049894151541,4,2
205,70,5.5,4,4
123,70,1.2247448713915892,3,1
105,70,5.0,3,3
110,70,4.157609203101499,4,3
114,70,4.824181513244218,5,3
122,70,5.728715546977509,3,4
48,70,3.0237157840738176,4,2
240,70,7.905694150420948,4,5
166,70,2.412090756622109,4,2
97,70,4.596194077712559,5,3
136,70,5.65685424949238,3,4
193,70,7.483314773547883,2,5
58,70,3.1304951684997055,4,2
105,70,0.0,2,1
165,70,5.65685424949238,3,4
139,70,4.618802153517007,4,3
161,70,2.2135943621178655,2,2
73,70,-3.0,4,1
83,70,0.0,2,1
104,70,1.5118578920369088,5,1
194,70,5.142956348249516,4,4
176,70,4.596194077712559,5,3
42,70,2.0,5,1
345,70,0.9701425001453319,1,1
79,70,1.5,3,1
241,70,0.31622776601683794,3,1
94,70,-1.0606601717798212,5,1
98,70,7.333333333333333,5,5
153,70,0.2886751345948129,3,1
181,70,5.938574464184706,4,4
254,70,-0.30151134457776363,2,1
109,70,0.4082482904638631,3,1
385,70,3.6742346141747673,5,2
182,70,7.570719217728538,5,5
32,70,3.0,4,2
159,70,3.6666666666666665,1,2
