SAnorm_score,value_stars
6.80336051416609,5
8.320502943378438,5
5.680375574437544,4
2.5,2
8.315218406202998,5
1.5,1
0.5,1
1.1547005383792517,1
5.813776741499453,4
5.5,4
4.08248290463863,3
1.5,1
11.759494644146674,5
6.7082039324993685,5
2.8577380332470415,2
8.442317648177381,5
1.7888543819998317,1
5.125692857821981,4
5.0,3
4.618802153517007,3
3.0,2
6.666666666666667,5
7.0,5
2.4748737341529163,2
5.578319375835658,4
6.333333333333333,4
-2.0,1
4.919349550499537,3
0.2773500981126146,1
1.0,1
0.5773502691896258,1
4.824181513244218,3
4.618802153517007,3
0.0,1
6.0,4
3.2659863237109046,2
0.0,1
2.041241452319315,2
6.0,4
7.905694150420948,5
-4.041451884327381,1
-2.82842712474619,1
-1.0,1
3.0,2
4.024922359499621,3
2.3333333333333335,2
5.333333333333333,4
10.370899457402698,5
9.59403223600247,5
12.627282996039527,5
3.1304951684997055,2
7.890453678924885,5
4.427188724235731,3
10.818579697292371,5
6.324555320336758,4
8.0,5
2.846049894151541,2
4.522670168666455,3
4.949747468305833,3
9.03696114115064,5
6.717514421272201,5
11.513110966977216,5
11.137025335938377,5
1.1338934190276817,1
3.8829013735766043,3
12.237682360856462,5
10.248201843525576,5
7.229568912920511,5
9.521904571390467,5
5.303300858899106,4
5.669467095138408,4
13.435028842544401,5
9.55335892064496,5
4.694855340334425,3
3.878358759406699,3
11.4,5
5.196152422706632,4
7.794228634059948,5
6.531972647421809,5
6.6332495807108,5
8.838834764831843,5
-0.1414213562373095,1
5.65685424949238,4
10.186496251525984,5
8.246211251235321,5
7.488452649040593,5
6.425396041156863,4
11.011955225786963,5
5.5,4
11.963084243429227,5
11.129112402035611,5
6.25,4
7.306770072260992,5
8.949594297801331,5
5.669467095138408,4
4.2485291572496005,3
8.854377448471462,5
0.8944271909999159,1
10.539303728279354,5
8.004165582161995,5
5.2915026221291805,4
5.484827557301445,4
4.828078792603349,3
10.55312375804584,5
9.38083151964686,5
7.58946638440411,5
6.010407640085654,4
8.221921916437786,5
3.464101615137755,2
6.423640548375729,4
10.584754935143138,5
6.531972647421809,5
4.931969619160719,3
6.062177826491071,4
5.375872022286244,4
3.2126980205784315,2
5.6,4
3.904344047215152,3
2.2135943621178655,2
4.333333333333333,3
4.810702354423639,3
2.8577380332470415,2
8.966119804454216,5
0.0,1
5.8309518948453,4
4.743416490252569,3
3.5713746626659146,2
4.772970773009195,3
4.490731195102493,3
0.2182178902359924,1
0.6030226891555273,1
4.898979485566357,3
6.425396041156863,4
1.8371173070873836,1
0.8574929257125441,1
10.323759005323593,5
9.285714285714286,5
3.7267799624996494,2
-2.4140393963016744,1
6.592203186882429,5
4.0,3
3.9444674582777033,3
7.923547734168841,5
5.666666666666667,4
-3.0,1
3.9617738670844207,3
5.515528318445926,4
7.071067811865475,5
7.155417527999327,5
7.800134951599099,5
6.045120202350782,4
-0.2773500981126146,1
-1.414213562373095,1
-3.6742346141747673,1
3.2,2
6.327848502189878,4
6.00832755431992,4
0.0,1
3.015113445777636,2
4.333333333333333,3
2.919201796799047,2
0.17407765595569785,1
6.10170215847752,4
3.75,2
5.813776741499453,4
8.55235974119758,5
5.0,3
8.956685895029603,5
9.526279441628825,5
10.960155108391486,5
10.690449676496975,5
-2.0,1
2.2135943621178655,2
6.933752452815364,5
2.6457513110645903,2
4.522670168666455,3
5.673665146135802,4
11.73945547352239,5
1.2247448713915892,1
7.0710678118654755,5
6.92820323027551,5
8.131727983645296,5
9.21745835149465,5
4.110960958218893,3
7.602631123499284,5
4.0,3
11.641710001743983,5
8.778762251403478,5
8.131727983645296,5
6.933752452815364,5
8.369089954509192,5
7.0,5
5.333333333333333,4
7.761140001162655,5
8.497058314499201,5
5.578319375835658,4
8.743828992755144,5
11.403946685248927,5
5.375872022286244,4
8.258966419340222,5
7.7658027471532085,5
5.0,3
4.618802153517007,3
4.695742752749558,3
4.919349550499537,3
4.535573676110727,3
4.75,3
8.597853041491051,5
3.0,2
3.3166247903554,2
6.4142698058981855,4
7.960841664045329,5
6.0,4
9.44911182523068,5
5.004345937369795,3
7.888426505157586,5
6.0,4
7.488452649040593,5
5.773502691896258,4
6.639528095680697,5
2.65361388801511,2
4.427188724235731,3
7.0710678118654755,5
7.111887749987414,5
7.236272269866327,5
8.249579113843055,5
9.413574486632834,5
8.140806303599618,5
3.3565855667130946,2
5.388602512436507,4
8.717797887081346,5
10.42572070285374,5
6.790997501017324,5
6.030226891555272,4
6.047431568147635,4
0.8944271909999159,1
4.041451884327381,3
3.794733192202055,3
3.5355339059327373,2
5.2915026221291805,4
4.242640687119285,3
8.48528137423857,5
3.779644730092272,3
5.813776741499453,4
7.905694150420948,5
3.5355339059327373,2
6.940220937885672,5
5.333333333333333,4
4.0,3
0.4472135954999579,1
5.366563145999495,4
-2.1213203435596424,1
3.5355339059327373,2
4.08248290463863,3
0.0,1
6.531972647421809,5
5.813776741499453,4
0.7071067811865475,1
6.260990336999411,4
2.6457513110645903,2
0.0,1
5.0,3
1.7320508075688774,1
3.0,2
5.65685424949238,4
4.0,3
3.5355339059327373,2
7.216878364870323,5
7.071067811865475,5
5.813776741499453,4
2.6832815729997477,2
3.0,2
5.5,4
6.5,4
8.597853041491051,5
5.196152422706632,4
3.5,2
6.010407640085654,4
8.660254037844387,5
-2.1213203435596424,1
5.813776741499453,4
5.0,3
4.919349550499537,3
10.135197197007182,5
2.23606797749979,2
0.0,1
-2.0,1
5.715476066494083,4
3.0,2
5.366563145999495,4
7.181324987175317,5
1.8973665961010275,1
4.024922359499621,3
5.813776741499453,4
3.0,2
0.0,1
6.333333333333333,4
3.5,2
2.82842712474619,2
4.242640687119285,3
6.010407640085654,4
0.7071067811865475,1
4.535573676110727,3
7.181324987175317,5
3.6742346141747673,2
6.957010852370434,5
6.934760925288564,5
2.23606797749979,2
-2.82842712474619,1
-0.5773502691896258,1
1.6329931618554523,1
7.488452649040593,5
6.010407640085654,4
6.7082039324993685,5
7.666666666666667,5
-0.8944271909999159,1
4.618802153517007,3
4.898979485566357,3
2.1213203435596424,2
5.715476066494083,4
5.0,3
5.680375574437544,4
0.0,1
1.7888543819998317,1
5.0,3
3.6666666666666665,2
4.913538149119954,3
7.181324987175317,5
4.041451884327381,3
4.0,3
4.041451884327381,3
5.0,3
6.934760925288564,5
6.7082039324993685,5
4.47213595499958,3
7.236272269866327,5
7.071067811865475,5
2.0,1
3.5355339059327373,2
5.0,3
5.059644256269407,3
5.366563145999495,4
6.0,4
5.5,4
6.531972647421809,5
6.305926250944657,4
2.3094010767585034,2
6.333333333333333,4
4.898979485566357,3
2.82842712474619,2
2.4748737341529163,2
3.2659863237109046,2
4.242640687119285,3
5.2915026221291805,4
4.0,3
6.666666666666667,5
7.216878364870323,5
6.047431568147635,4
-1.1547005383792517,1
-7.0,1
4.919349550499537,3
6.123724356957946,4
5.375872022286244,4
1.1338934190276817,1
0.0,1
0.3779644730092272,1
1.0,1
0.0,1
6.123724356957946,4
3.464101615137755,2
5.196152422706632,4
2.0,1
6.010407640085654,4
4.949747468305833,3
2.82842712474619,2
-2.6457513110645903,1
6.363961030678928,4
0.7071067811865475,1
4.041451884327381,3
-2.041241452319315,1
2.886751345948129,2
-0.7559289460184544,1
6.7082039324993685,5
2.0,1
3.5,2
0.0,1
4.949747468305833,3
3.779644730092272,3
-2.82842712474619,1
-2.1213203435596424,1
0.0,1
4.0,3
0.0,1
0.7071067811865475,1
3.478505426185217,2
1.7888543819998317,1
4.666666666666667,3
4.5,3
4.242640687119285,3
8.538149682454623,5
0.4082482904638631,1
3.5355339059327373,2
3.5,2
-0.31622776601683794,1
-1.1547005383792517,1
-2.041241452319315,1
6.123724356957946,4
-3.3166247903554,1
3.2659863237109046,2
6.260990336999411,4
5.303300858899106,4
1.7320508075688774,1
4.242640687119285,3
4.242640687119285,3
4.041451884327381,3
3.478505426185217,2
0.8164965809277261,1
-2.82842712474619,1
5.813776741499453,4
-3.181980515339464,1
-1.7320508075688774,1
1.414213562373095,1
4.949747468305833,3
-5.813776741499453,1
4.5,3
1.0,1
0.0,1
4.157609203101499,3
2.23606797749979,2
1.0,1
5.65685424949238,4
6.0,4
5.773502691896258,4
-1.0,1
5.5,4
-3.779644730092272,1
4.024922359499621,3
1.414213562373095,1
4.810702354423639,3
-2.4494897427831783,1
3.779644730092272,3
6.0,4
3.0,2
7.333333333333333,5
8.0,5
2.4494897427831783,2
-0.4472135954999579,1
1.2909944487358056,1
4.242640687119285,3
3.1304951684997055,2
2.3094010767585034,2
1.6666666666666667,1
4.898979485566357,3
6.10170215847752,4
8.017837257372731,5
6.957010852370434,5
-1.6641005886756874,1
2.3094010767585034,2
3.5,2
5.375872022286244,4
1.0,1
0.5773502691896258,1
-1.4433756729740645,1
5.196152422706632,4
8.778762251403478,5
1.0,1
2.0,1
5.375872022286244,4
3.5355339059327373,2
2.4596747752497685,2
5.669467095138408,4
1.7888543819998317,1
3.6181361349331636,2
-1.7888543819998317,1
5.669467095138408,4
6.0,4
1.1547005383792517,1
6.940220937885672,5
1.0,1
3.5,2
5.715476066494083,4
8.731282501307987,5
-3.6742346141747673,1
2.0,1
5.30722777603022,4
1.8090680674665818,1
7.333333333333333,5
-1.3363062095621219,1
3.0,2
1.889822365046136,1
5.838403593598094,4
1.3416407864998738,1
3.0237157840738176,2
4.4907311951024935,3
3.0,2
7.0894900779405425,5
4.907477288111819,3
5.196152422706632,4
-3.464101615137755,1
4.041451884327381,3
4.669737852696148,3
4.024922359499621,3
4.5,3
4.898979485566357,3
5.196152422706632,4
5.0,3
5.666666666666667,4
6.531972647421809,5
6.80336051416609,5
4.913538149119954,3
3.2659863237109046,2
5.65685424949238,4
2.886751345948129,2
3.5355339059327373,2
5.728715546977509,4
3.5777087639996634,2
0.30151134457776363,1
8.743828992755144,5
4.596194077712559,3
5.30722777603022,4
7.273238618387272,5
5.669467095138408,4
6.5,4
5.059644256269407,3
5.333333333333333,4
1.7320508075688774,1
3.779644730092272,3
4.0,3
6.333333333333333,4
0.8164965809277261,1
3.8890872965260113,3
6.123724356957946,4
6.333333333333333,4
4.041451884327381,3
5.715476066494083,4
5.366563145999495,4
1.7320508075688774,1
8.01387685344754,5
5.5,4
6.7082039324993685,5
2.5298221281347035,2
7.273238618387272,5
6.425396041156863,4
6.666666666666667,5
5.196152422706632,4
5.0,3
1.3416407864998738,1
4.427188724235731,3
7.216878364870323,5
6.047431568147635,4
6.333333333333333,4
2.8577380332470415,2
8.666666666666666,5
3.0237157840738176,2
4.242640687119285,3
5.0,3
7.483314773547883,5
5.366563145999495,4
4.427188724235731,3
3.401680257083045,2
1.414213562373095,1
7.424621202458749,5
4.242640687119285,3
6.260990336999411,4
5.30722777603022,4
5.669467095138408,4
5.0,3
6.97137002317335,5
6.80336051416609,5
6.599663291074444,5
3.401680257083045,2
3.0,2
7.144345083117604,5
5.669467095138408,4
2.0,1
8.538149682454623,5
4.024922359499621,3
4.618802153517007,3
2.8577380332470415,2
0.0,1
5.773502691896258,4
6.010407640085654,4
7.216053531635459,5
3.8890872965260113,3
10.648943609579309,5
0.8660254037844387,1
5.0,3
0.8660254037844387,1
2.3333333333333335,2
4.898979485566357,3
4.0,3
5.366563145999495,4
4.0,3
2.4494897427831783,2
4.0,3
5.773502691896258,4
2.2188007849009166,2
4.242640687119285,3
0.25,1
6.5,4
5.333333333333333,4
2.4494897427831783,2
2.2677868380553634,2
1.6059101370939322,1
5.673665146135802,4
5.65685424949238,4
5.938574464184706,4
3.779644730092272,3
5.692099788303082,4
3.328201177351375,2
-1.7888543819998317,1
7.761140001162655,5
6.25,4
2.4494897427831783,2
3.4,2
3.181980515339464,2
6.454972243679028,4
7.181324987175317,5
1.414213562373095,1
5.093248125762992,4
2.2135943621178655,2
3.2659863237109046,2
5.2915026221291805,4
2.6457513110645903,2
9.428090415820634,5
1.7888543819998317,1
0.6324555320336759,1
4.437601569801833,3
1.0606601717798212,1
3.5355339059327373,2
8.249579113843055,5
-0.8017837257372732,1
5.303300858899106,4
4.714045207910317,3
8.049844718999243,5
4.25,3
1.3363062095621219,1
6.425396041156863,4
2.0647416048350555,2
5.813776741499453,4
3.2659863237109046,2
6.666666666666667,5
5.773502691896258,4
0.7559289460184544,1
3.0,2
1.0,1
2.6457513110645903,2
-1.2060453783110545,1
0.9486832980505138,1
6.8,5
6.128258770283413,4
5.5,4
1.386750490563073,1
6.531972647421809,5
4.618802153517007,3
3.0,2
4.0,3
4.5,3
5.692099788303082,4
5.0,3
6.717514421272201,5
2.1213203435596424,2
-3.0,1
3.5,2
7.559289460184544,5
2.82842712474619,2
5.813776741499453,4
4.242640687119285,3
7.424621202458749,5
8.666666666666666,5
3.0,2
5.669467095138408,4
6.047431568147635,4
4.242640687119285,3
2.0,1
4.041451884327381,3
1.2247448713915892,1
4.47213595499958,3
4.041451884327381,3
5.0,3
1.889822365046136,1
8.282511696339462,5
7.211102550927979,5
3.464101615137755,2
5.5,4
3.464101615137755,2
3.5777087639996634,2
2.6832815729997477,2
-3.474396144861517,1
4.0,3
5.813776741499453,4
5.65685424949238,4
5.773502691896258,4
4.5,3
7.750576015460307,5
3.181980515339464,2
4.242640687119285,3
4.47213595499958,3
0.0,1
4.949747468305833,3
4.0,3
4.157609203101499,3
2.82842712474619,2
3.464101615137755,2
6.25,4
6.0,4
5.0,3
5.773502691896258,4
5.3452248382484875,4
3.0,2
3.5355339059327373,2
0.8944271909999159,1
4.618802153517007,3
8.043152845265823,5
5.5,4
3.181980515339464,2
2.412090756622109,2
1.0,1
5.196152422706632,4
6.0,4
6.934760925288564,5
1.1547005383792517,1
2.5,2
5.059644256269407,3
4.949747468305833,3
4.041451884327381,3
1.889822365046136,1
4.4907311951024935,3
3.2659863237109046,2
6.80336051416609,5
3.0,2
2.5,2
5.0,3
2.3094010767585034,2
4.919349550499537,3
6.80336051416609,5
0.0,1
7.756717518813398,5
2.041241452319315,2
2.5,2
5.196152422706632,4
5.5,4
2.23606797749979,2
4.041451884327381,3
5.30722777603022,4
3.0,2
5.333333333333333,4
6.260990336999411,4
-1.7320508075688774,1
4.041451884327381,3
6.531972647421809,5
5.666666666666667,4
5.366563145999495,4
5.196152422706632,4
3.5777087639996634,2
5.813776741499453,4
4.919349550499537,3
4.47213595499958,3
3.1304951684997055,2
4.919349550499537,3
5.0,3
3.3333333333333335,2
3.5777087639996634,2
2.3094010767585034,2
5.666666666666667,4
7.58946638440411,5
2.0,1
2.6457513110645903,2
1.7320508075688774,1
0.7071067811865475,1
1.7888543819998317,1
1.6329931618554523,1
5.0,3
2.6457513110645903,2
4.5,3
5.65685424949238,4
5.5,4
4.08248290463863,3
-3.0,1
6.123724356957946,4
5.0,3
5.366563145999495,4
6.425396041156863,4
1.7888543819998317,1
5.5,4
6.948792289723034,5
6.047431568147635,4
4.157609203101499,3
3.5355339059327373,2
6.531972647421809,5
7.216878364870323,5
3.5,2
4.618802153517007,3
3.5355339059327373,2
4.242640687119285,3
4.024922359499621,3
5.773502691896258,4
9.635460822563592,5
3.5,2
2.3094010767585034,2
4.4907311951024935,3
6.640783086353596,5
5.813776741499453,4
6.940220937885672,5
4.333333333333333,3
0.5,1
2.4494897427831783,2
5.196152422706632,4
4.110960958218893,3
5.196152422706632,4
3.0,2
3.2659863237109046,2
4.898979485566357,3
1.7320508075688774,1
7.333333333333333,5
4.898979485566357,3
4.041451884327381,3
5.813776741499453,4
6.80336051416609,5
5.65685424949238,4
5.669467095138408,4
6.666666666666667,5
6.0,4
1.5118578920369088,1
6.531972647421809,5
6.123724356957946,4
-1.2649110640673518,1
5.505977612893481,4
3.3333333333333335,2
3.6742346141747673,2
-1.0,1
1.7320508075688774,1
5.366563145999495,4
6.047431568147635,4
0.0,1
3.6666666666666665,2
1.2649110640673518,1
4.024922359499621,3
1.0,1
3.05085107923876,2
4.535573676110727,3
6.940220937885672,5
9.346851681910673,5
3.794733192202055,3
3.8890872965260113,3
4.024922359499621,3
-0.3779644730092272,1
3.6666666666666665,2
3.5,2
-0.3779644730092272,1
4.157609203101499,3
3.7527767497325675,2
5.366563145999495,4
0.7071067811865475,1
4.041451884327381,3
5.773502691896258,4
6.7082039324993685,5
-5.0,1
3.181980515339464,2
4.618802153517007,3
2.1213203435596424,2
3.6742346141747673,2
4.0,3
2.1213203435596424,2
3.0237157840738176,2
4.618802153517007,3
2.23606797749979,2
-2.3094010767585034,1
3.0237157840738176,2
3.478505426185217,2
9.152553237716281,5
3.005203820042827,2
4.898979485566357,3
3.5355339059327373,2
3.5,2
4.596194077712559,3
1.7320508075688774,1
2.0,1
2.3094010767585034,2
1.7320508075688774,1
4.898979485566357,3
4.242640687119285,3
6.80336051416609,5
6.0,4
2.9824045403173027,2
-0.4472135954999579,1
6.940220937885672,5
3.1304951684997055,2
3.05085107923876,2
2.82842712474619,2
-1.0,1
4.041451884327381,3
7.273238618387272,5
8.262364471909155,5
0.3333333333333333,1
2.6457513110645903,2
1.2247448713915892,1
3.5,2
2.4053511772118195,2
4.714951667914447,3
5.511351921262151,4
1.6035674514745464,1
1.5118578920369088,1
6.666666666666667,5
4.666666666666667,3
6.92820323027551,5
5.692099788303082,4
3.162277660168379,2
2.4596747752497685,2
3.6742346141747673,2
6.717514421272201,5
5.30722777603022,4
6.425396041156863,4
8.854377448471462,5
2.3333333333333335,2
6.957010852370434,5
5.715476066494083,4
5.196152422706632,4
4.618802153517007,3
6.640783086353596,5
2.5,2
5.728715546977509,4
6.717514421272201,5
4.543441112511214,3
6.123724356957946,4
6.425396041156863,4
6.0,4
4.919349550499537,3
5.666666666666667,4
6.6332495807108,5
5.773502691896258,4
7.273238618387272,5
4.666666666666667,3
5.2915026221291805,4
3.464101615137755,2
4.919349550499537,3
7.839294959021855,5
8.743828992755144,5
5.0,3
4.919349550499537,3
3.5355339059327373,2
4.437601569801833,3
4.596194077712559,3
9.237604307034013,5
6.97137002317335,5
4.9923017660270625,3
1.3416407864998738,1
0.6030226891555273,1
1.7320508075688774,1
4.4907311951024935,3
5.366563145999495,4
1.7677669529663687,1
7.794228634059948,5
4.919349550499537,3
1.0,1
2.840187787218772,2
4.919349550499537,3
5.813776741499453,4
2.4748737341529163,2
6.957010852370434,5
4.596194077712559,3
5.059644256269407,3
4.024922359499621,3
7.181324987175317,5
5.715476066494083,4
6.80336051416609,5
5.3452248382484875,4
5.30722777603022,4
0.7071067811865475,1
5.2915026221291805,4
6.531972647421809,5
6.030226891555272,4
3.478505426185217,2
2.2677868380553634,2
6.030226891555272,4
4.47213595499958,3
4.949747468305833,3
7.273238618387272,5
6.5,4
6.010407640085654,4
2.8577380332470415,2
4.0,3
4.919349550499537,3
5.4272042023997455,4
3.478505426185217,2
4.5,3
6.333333333333333,4
6.717514421272201,5
3.6666666666666665,2
4.588314677411235,3
4.4907311951024935,3
2.6832815729997477,2
5.366563145999495,4
3.5777087639996634,2
-1.9414506867883021,1
5.196152422706632,4
7.794228634059948,5
8.838834764831843,5
4.543441112511214,3
7.750576015460307,5
4.905778905196061,3
4.913538149119954,3
-3.0237157840738176,1
5.547001962252292,4
2.23606797749979,2
7.799204203436179,5
8.231932086840423,5
1.25,1
-0.42640143271122083,1
9.14991421995628,5
5.093248125762992,4
4.919349550499537,3
-0.17677669529663687,1
6.00832755431992,4
-2.138089935299395,1
4.535573676110727,3
1.4433756729740645,1
5.728715546977509,4
4.810702354423639,3
3.8,3
1.2649110640673518,1
-1.386750490563073,1
-3.3362306249131963,1
2.618614682831909,2
10.59671281957972,5
6.3508529610858835,4
4.901894677425396,3
3.927922024247863,3
9.888665950759702,5
-4.949747468305833,1
4.024922359499621,3
0.75,1
3.2,2
0.6708203932499369,1
2.6726124191242437,2
3.181980515339464,2
4.905778905196061,3
-4.3465914396061125,1
0.0,1
7.033533126053656,5
7.0710678118654755,5
5.093248125762992,4
-1.3416407864998738,1
4.041451884327381,3
6.3639610306789285,4
1.3416407864998738,1
0.9428090415820635,1
0.8571428571428571,1
8.75760539039714,5
-1.4433756729740645,1
0.0,1
3.2584731177076676,2
5.237229365663818,4
8.778762251403478,5
2.82842712474619,2
6.062177826491071,4
-3.299831645537222,1
4.824181513244218,3
5.6,4
-0.7745966692414834,1
-1.3228756555322951,1
3.5,2
2.9824045403173027,2
6.25,4
-3.670651741928988,1
-5.196152422706632,1
0.5547001962252291,1
2.523573072576179,2
4.160251471689219,3
6.4142698058981855,4
3.328201177351375,2
4.874174366759539,3
4.0,3
2.5298221281347035,2
5.692099788303082,4
5.65685424949238,4
3.5355339059327373,2
3.5355339059327373,2
5.578319375835658,4
5.366563145999495,4
6.666666666666667,5
4.608176875690327,3
4.666666666666667,3
7.0,5
3.0,2
4.618802153517007,3
8.140806303599618,5
3.0,2
2.6666666666666665,2
4.618802153517007,3
4.919349550499537,3
1.0,1
6.666666666666667,5
6.123724356957946,4
9.66379267621615,5
5.5,4
5.30722777603022,4
4.08248290463863,3
5.715476066494083,4
6.010407640085654,4
5.366563145999495,4
8.2,5
7.75,5
6.425396041156863,4
0.7559289460184544,1
-4.286607049870562,1
8.0,5
7.3484692283495345,5
2.82842712474619,2
4.919349550499537,3
6.940220937885672,5
9.0,5
4.618802153517007,3
8.333333333333334,5
0.0,1
6.363961030678928,4
8.728715609439696,5
5.612486080160912,4
4.0,3
4.919349550499537,3
5.2915026221291805,4
4.221158824088691,3
6.3790522565901355,4
3.3333333333333335,2
4.024922359499621,3
12.159033895139773,5
2.6666666666666665,2
5.0,3
5.366563145999495,4
3.0,2
8.720983634634086,5
4.437601569801833,3
7.58946638440411,5
6.934760925288564,5
4.5,3
3.0,2
7.505553499465135,5
6.047431568147635,4
5.196152422706632,4
5.303300858899106,4
2.5,2
6.0,4
7.216878364870323,5
4.0,3
3.5355339059327373,2
4.0,3
2.82842712474619,2
9.797958971132713,5
5.715476066494083,4
5.333333333333333,4
7.0,5
0.4472135954999579,1
6.0,4
5.680375574437544,4
6.7082039324993685,5
5.0,3
3.6742346141747673,2
0.0,1
6.5,4
3.0237157840738176,2
5.5,4
1.2247448713915892,1
5.366563145999495,4
3.5,2
4.949747468305833,3
4.4907311951024935,3
7.3484692283495345,5
7.937253933193771,5
7.155417527999327,5
0.0,1
6.331738236133036,4
3.0,2
8.55235974119758,5
5.196152422706632,4
6.0,4
2.041241452319315,2
2.886751345948129,2
3.2659863237109046,2
4.913538149119954,3
5.196152422706632,4
5.715476066494083,4
1.7888543819998317,1
0.0,1
4.4907311951024935,3
5.5,4
4.242640687119285,3
7.155417527999327,5
5.196152422706632,4
0.0,1
2.886751345948129,2
7.559289460184544,5
4.919349550499537,3
4.0,3
4.242640687119285,3
1.7888543819998317,1
5.366563145999495,4
7.181324987175317,5
5.0,3
3.464101615137755,2
0.0,1
5.773502691896258,4
3.5,2
4.242640687119285,3
4.0,3
-0.5,1
7.559289460184544,5
3.5,2
4.919349550499537,3
3.0,2
5.196152422706632,4
5.5,4
6.940220937885672,5
5.30722777603022,4
6.7082039324993685,5
5.196152422706632,4
3.0,2
3.5,2
7.756717518813398,5
6.940220937885672,5
7.181324987175317,5
4.242640687119285,3
7.937253933193771,5
6.531972647421809,5
4.919349550499537,3
4.898979485566357,3
6.0,4
6.484597134749389,4
9.400193421607684,5
-4.08248290463863,1
10.02043366871369,5
5.65685424949238,4
6.331738236133036,4
-2.065591117977289,1
10.0,5
8.75,5
7.839294959021855,5
3.464101615137755,2
6.957010852370434,5
9.16515138991168,5
5.5,4
6.65640235470275,5
3.0,2
5.728715546977509,4
7.923547734168841,5
10.256240841091643,5
8.741229370580028,5
10.001922892047386,5
8.72066511224918,5
0.7844645405527362,1
5.5,4
9.54594154601839,5
7.111887749987414,5
4.949747468305833,3
5.673665146135802,4
5.715476066494083,4
7.201190377787749,5
1.8516401995451028,1
4.919349550499537,3
10.77032961426901,5
4.0,3
12.359513572854546,5
9.593834825900782,5
6.1942248145051675,4
9.1706052144883,5
7.506518906054692,5
9.6,5
8.55235974119758,5
4.5,3
4.008918628686366,3
10.618737013297569,5
9.59166304662544,5
7.211102550927979,5
4.587317109255645,3
10.61445555206044,5
6.531972647421809,5
14.298541039632994,5
8.981462390204987,5
7.2,5
6.6332495807108,5
9.21745835149465,5
9.03696114115064,5
2.8577380332470415,2
8.917926427410459,5
7.181324987175317,5
9.733285267845753,5
7.960841664045329,5
5.125692857821981,4
5.375872022286244,4
6.123724356957946,4
2.6666666666666665,2
7.905694150420948,5
8.743828992755144,5
6.80336051416609,5
7.333333333333333,5
7.839294959021855,5
3.181980515339464,2
4.898979485566357,3
-2.846049894151541,1
5.692099788303082,4
1.7888543819998317,1
1.6329931618554523,1
4.47213595499958,3
2.886751345948129,2
4.907477288111819,3
8.16496580927726,5
6.0,4
8.140806303599618,5
3.0237157840738176,2
5.666666666666667,4
7.666666666666667,5
2.6457513110645903,2
1.414213562373095,1
5.728715546977509,4
8.854377448471462,5
10.261953630166738,5
5.4272042023997455,4
6.940220937885672,5
5.0,3
2.6832815729997477,2
0.6666666666666666,1
2.886751345948129,2
1.7888543819998317,1
1.1547005383792517,1
7.424621202458749,5
3.5777087639996634,2
7.826237921249263,5
2.412090756622109,2
1.0,1
3.9196474795109273,3
0.4472135954999579,1
5.366563145999495,4
6.0,4
8.538149682454623,5
5.0,3
3.464101615137755,2
4.242640687119285,3
2.0,1
3.0,2
5.773502691896258,4
6.92820323027551,5
6.65640235470275,5
7.53778361444409,5
3.0237157840738176,2
5.728715546977509,4
10.03802295085565,5
8.538149682454623,5
5.666666666666667,4
3.5355339059327373,2
3.0,2
3.3565855667130946,2
-0.9486832980505138,1
5.303300858899106,4
7.3484692283495345,5
2.4494897427831783,2
2.3333333333333335,2
4.242640687119285,3
5.820855000871991,4
4.6475800154489,3
3.8890872965260113,3
-2.0,1
5.077963596336064,4
4.535573676110727,3
-1.3416407864998738,1
2.2677868380553634,2
7.216878364870323,5
4.9923017660270625,3
3.6742346141747673,2
4.242640687119285,3
6.531972647421809,5
3.779644730092272,3
8.0,5
5.715476066494083,4
3.0,2
6.123724356957946,4
6.00832755431992,4
6.640783086353596,5
6.123724356957946,4
0.5,1
4.4907311951024935,3
6.062177826491071,4
6.0,4
4.919349550499537,3
1.2060453783110545,1
6.425396041156863,4
-2.6832815729997477,1
1.7320508075688774,1
4.242640687119285,3
6.123724356957946,4
3.5777087639996634,2
5.333333333333333,4
7.181324987175317,5
8.666666666666666,5
5.813776741499453,4
6.7082039324993685,5
6.5,4
7.071067811865475,5
7.505553499465135,5
5.773502691896258,4
5.669467095138408,4
5.813776741499453,4
8.442317648177381,5
4.666666666666667,3
6.333333333333333,4
5.30722777603022,4
8.131727983645296,5
7.756717518813398,5
3.464101615137755,2
6.010407640085654,4
5.366563145999495,4
3.6181361349331636,2
2.412090756622109,2
5.196152422706632,4
4.024922359499621,3
6.7082039324993685,5
7.756717518813398,5
6.5,4
-1.414213562373095,1
3.5,2
5.0,3
5.366563145999495,4
5.692099788303082,4
4.618802153517007,3
7.756717518813398,5
4.5,3
1.414213562373095,1
4.4907311951024935,3
4.919349550499537,3
2.8577380332470415,2
5.4272042023997455,4
2.3094010767585034,2
6.940220937885672,5
3.0983866769659336,2
4.4907311951024935,3
5.813776741499453,4
6.010407640085654,4
6.363961030678928,4
3.6742346141747673,2
7.181324987175317,5
6.940220937885672,5
7.071067811865475,5
4.743416490252569,3
5.715476066494083,4
6.940220937885672,5
2.8284271247461903,2
4.5,3
2.5298221281347035,2
-2.412090756622109,1
7.483314773547883,5
4.242640687119285,3
0.7071067811865475,1
2.886751345948129,2
3.6666666666666665,2
4.898979485566357,3
4.08248290463863,3
4.596194077712559,3
0.3779644730092272,1
6.543303050815759,5
5.196152422706632,4
4.333333333333333,3
0.2886751345948129,1
1.8073922282301278,1
